Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds
1:12:49,55400,100000,0.210433,0.216367,0.015390,0.197840,0.210679,0.009833,0.321367,0.004274,0.004353,0.076007,0.003156,0.306111,0.003896,0.004084,0.000070,0.000001,0.446000
1:13:24,55500,100000,0.227328,0.250240,0.013959,0.233936,0.224950,0.012784,0.293738,0.004490,0.004045,0.063575,0.003225,0.292152,0.004110,0.003677,0.000166,0.000001,0.445000
1:13:59,55600,100000,0.238787,0.243854,0.008562,0.216128,0.235174,0.008309,0.281779,0.005238,0.004460,0.078049,0.002749,0.290970,0.008763,0.005550,0.000035,0.000001,0.444000
1:14:34,55700,100000,0.226230,0.246788,0.013258,0.224343,0.233606,0.014038,0.282238,0.004458,0.004341,0.045695,0.003163,0.259381,0.003812,0.003663,0.000052,0.000001,0.443000
1:15:09,55800,100000,0.227070,0.213199,0.012070,0.229186,0.199724,0.013086,0.327940,0.004127,0.004321,0.048598,0.001955,0.320447,0.003776,0.004322,0.000047,0.000001,0.442000
1:15:45,55900,100000,0.282242,0.212122,0.011762,0.256175,0.225933,0.009800,0.285245,0.004850,0.004351,0.059231,0.002695,0.277902,0.004284,0.003790,0.000129,0.000002,0.441000
1:16:43,56000,100000,0.243441,0.281231,0.008575,0.245927,0.255130,0.009981,0.258792,0.004395,0.003780,0.060733,0.002509,0.258238,0.004011,0.003604,0.000054,0.000001,0.440000
1:24:57,56100,100000,0.244998,0.229175,0.011542,0.235327,0.218084,0.008563,0.311601,0.004340,0.003976,0.043545,0.001833,0.310427,0.003831,0.003437,0.000117,0.000001,0.439000
1:25:32,56200,100000,0.246086,0.246130,0.008916,0.233133,0.239944,0.009794,0.268240,0.004669,0.004080,0.075905,0.003204,0.267209,0.004411,0.004242,0.000177,0.000001,0.438000
1:26:07,56300,100000,0.260395,0.219661,0.003123,0.241860,0.223961,0.003881,0.317299,0.004790,0.004157,0.065962,0.002493,0.315617,0.004417,0.003899,0.000020,0.000001,0.437000
1:26:42,56400,100000,0.253714,0.256696,0.009676,0.241552,0.244113,0.009135,0.274022,0.004740,0.004094,0.057916,0.002838,0.272737,0.004250,0.003866,0.000182,0.000001,0.436000
1:27:17,56500,100000,0.257413,0.232942,0.007850,0.238649,0.233663,0.008565,0.275377,0.004361,0.003958,0.063601,0.003776,0.271549,0.004011,0.004043,0.000100,0.000001,0.435000
1:27:52,56600,100000,0.244125,0.243654,0.012009,0.235372,0.238298,0.012226,0.277291,0.004733,0.004028,0.081334,0.003928,0.275466,0.004068,0.003551,0.000036,0.000001,0.434000
1:28:27,56700,100000,0.235106,0.263887,0.008198,0.241867,0.245554,0.008633,0.272851,0.004744,0.004892,0.063426,0.002660,0.268832,0.004404,0.003920,0.000151,0.000001,0.433000
1:29:02,56800,100000,0.241169,0.241003,0.011847,0.239040,0.233739,0.010869,0.286512,0.004851,0.004659,0.071175,0.003610,0.286216,0.004143,0.005172,0.000160,0.000002,0.432000
1:29:37,56900,100000,0.251970,0.232410,0.008296,0.243834,0.234842,0.007139,0.276783,0.004478,0.003808,0.075058,0.004088,0.270879,0.004275,0.003628,0.000049,0.000001,0.431000
1:30:13,57000,100000,0.241520,0.240035,0.008302,0.236955,0.233769,0.009427,0.278201,0.004599,0.003986,0.055803,0.003053,0.284144,0.003940,0.004168,0.000111,0.000001,0.430000
1:38:24,57100,100000,0.272467,0.238162,0.007661,0.255270,0.231616,0.009351,0.275009,0.003854,0.003862,0.059232,0.002145,0.262617,0.003339,0.003070,0.000074,0.000002,0.429000
1:39:22,57200,100000,0.265079,0.220095,0.006947,0.247905,0.224490,0.006388,0.291155,0.003897,0.003684,0.059557,0.003335,0.283850,0.003405,0.003202,0.000025,0.000001,0.428000
1:39:58,57300,100000,0.240037,0.243505,0.013459,0.238582,0.238109,0.011649,0.266931,0.004116,0.003564,0.049289,0.002449,0.267658,0.003836,0.003445,0.000092,0.000001,0.427000
1:40:33,57400,100000,0.276518,0.252579,0.007045,0.228328,0.230860,0.010772,0.310267,0.004265,0.004094,0.048062,0.002793,0.302477,0.003678,0.003714,0.000131,0.000000,0.426000
1:41:09,57500,100000,0.272386,0.229040,0.007078,0.240371,0.242164,0.007519,0.274326,0.005111,0.004525,0.074138,0.001986,0.271434,0.004498,0.003785,0.000034,0.000001,0.425000
1:41:44,57600,100000,0.253330,0.241193,0.006524,0.245384,0.236471,0.006465,0.271191,0.004687,0.004185,0.059687,0.003026,0.273087,0.004170,0.003888,0.000092,0.000001,0.424000
1:42:20,57700,100000,0.251805,0.201662,0.009908,0.244946,0.203191,0.009556,0.311441,0.004374,0.004454,0.048699,0.002651,0.308412,0.004117,0.004156,0.000061,0.000001,0.423000
1:42:55,57800,100000,0.226120,0.229631,0.009931,0.207596,0.204790,0.008762,0.337497,0.004405,0.004076,0.052935,0.002433,0.337912,0.004305,0.004154,0.000105,0.000002,0.422000
1:43:31,57900,100000,0.282901,0.229860,0.006747,0.256875,0.235682,0.006607,0.268594,0.004141,0.003803,0.050584,0.002126,0.265778,0.003625,0.003532,0.000054,0.000002,0.421000
1:44:06,58000,100000,0.196546,0.285381,0.010924,0.213599,0.260464,0.010125,0.262640,0.004558,0.003910,0.054265,0.002968,0.257837,0.004093,0.003570,0.000036,0.000001,0.420000
1:52:29,58100,100000,0.239048,0.274841,0.012087,0.223570,0.252578,0.009876,0.264728,0.003981,0.003694,0.047630,0.001340,0.261805,0.003437,0.003434,0.000052,0.000001,0.419000
1:53:04,58200,100000,0.237407,0.239285,0.009490,0.231252,0.229972,0.014120,0.274288,0.004655,0.004981,0.055260,0.002341,0.260136,0.003962,0.003736,0.000036,0.000001,0.418000
1:53:39,58300,100000,0.253274,0.255349,0.006277,0.249850,0.240509,0.007663,0.271806,0.004095,0.003585,0.061434,0.003355,0.275218,0.003569,0.003513,0.000113,0.000001,0.417000
1:54:40,58400,100000,0.231267,0.226682,0.011767,0.207312,0.212611,0.010923,0.343324,0.004210,0.003479,0.046973,0.002218,0.341847,0.003986,0.003667,0.000048,0.000001,0.416000
1:55:15,58500,100000,0.237329,0.227900,0.014994,0.232163,0.230451,0.012878,0.277912,0.004294,0.003767,0.058000,0.002669,0.270979,0.003723,0.003384,0.000022,0.000001,0.415000
1:55:51,58600,100000,0.257605,0.276664,0.012410,0.226484,0.243688,0.015412,0.279051,0.005040,0.005218,0.049195,0.001919,0.260174,0.004282,0.003734,0.000024,0.000001,0.414000
1:56:26,58700,100000,0.244030,0.235053,0.006799,0.235335,0.221288,0.007028,0.299316,0.004520,0.004201,0.067645,0.002670,0.301614,0.004001,0.003766,0.000100,0.000001,0.413000
1:57:02,58800,100000,0.242363,0.236966,0.006084,0.236303,0.233806,0.005793,0.280993,0.004499,0.003886,0.057985,0.002550,0.278398,0.004082,0.003572,0.000027,0.000000,0.412000
1:57:38,58900,100000,0.257624,0.263631,0.005600,0.248196,0.209462,0.006599,0.322791,0.004721,0.004032,0.047880,0.002222,0.325083,0.005514,0.004124,0.000074,0.000001,0.411000
1:58:13,59000,100000,0.237779,0.307138,0.009102,0.245130,0.229435,0.009315,0.287598,0.004406,0.003860,0.048717,0.002425,0.287553,0.003948,0.003677,0.000034,0.000002,0.410000
2:06:30,59100,100000,0.256822,0.235433,0.008090,0.243192,0.245373,0.007790,0.253369,0.004452,0.003920,0.064442,0.002611,0.249723,0.004056,0.003548,0.000027,0.000000,0.409000
2:07:06,59200,100000,0.252824,0.253969,0.008976,0.251783,0.237230,0.009540,0.289817,0.004697,0.004531,0.068644,0.003749,0.278159,0.004163,0.003689,0.000049,0.000001,0.408000
2:07:41,59300,100000,0.251579,0.238011,0.006405,0.242747,0.241020,0.006804,0.266137,0.004235,0.003854,0.069874,0.002702,0.264295,0.003714,0.003685,0.000028,0.000001,0.407000
2:08:16,59400,100000,0.214596,0.249686,0.006175,0.214186,0.237106,0.005213,0.285416,0.004264,0.003403,0.059416,0.002838,0.291534,0.004756,0.003864,0.000093,0.000001,0.406000
2:08:52,59500,100000,0.261925,0.243944,0.013022,0.234820,0.233575,0.008550,0.293289,0.004252,0.003957,0.052401,0.002871,0.287325,0.004164,0.003750,0.000050,0.000000,0.405000
2:09:51,59600,100000,0.248997,0.251827,0.006927,0.241642,0.242250,0.006859,0.267235,0.004221,0.003701,0.054070,0.002905,0.268397,0.003960,0.003671,0.000175,0.000001,0.404000
2:10:26,59700,100000,0.263731,0.229427,0.008715,0.230494,0.248438,0.010491,0.261982,0.004608,0.004196,0.049635,0.002617,0.252496,0.004355,0.003741,0.000040,0.000001,0.403000
2:11:02,59800,100000,0.234154,0.236157,0.006745,0.229302,0.231912,0.006336,0.285042,0.004911,0.004671,0.050332,0.001897,0.269653,0.004151,0.003798,0.000060,0.000001,0.402000
2:11:37,59900,100000,0.234258,0.244968,0.009348,0.228895,0.242152,0.010610,0.267321,0.004226,0.003836,0.045926,0.002424,0.265951,0.003740,0.003813,0.000075,0.000001,0.401000
2:12:12,60000,100000,0.215735,0.234962,0.011671,0.207562,0.224143,0.012563,0.287319,0.004692,0.004466,0.060997,0.003008,0.281039,0.004424,0.003889,0.000142,0.000001,0.400000
2:20:31,60100,100000,0.251009,0.235659,0.012330,0.234358,0.229562,0.012603,0.287928,0.004379,0.004693,0.044811,0.002088,0.270374,0.003707,0.004027,0.000071,0.000001,0.399000
2:21:06,60200,100000,0.219440,0.218637,0.009425,0.218475,0.206127,0.007602,0.329599,0.005324,0.005222,0.049740,0.002899,0.292490,0.004639,0.003855,0.000038,0.000001,0.398000
2:21:41,60300,100000,0.236314,0.266292,0.008000,0.227296,0.254683,0.007750,0.261148,0.004007,0.003589,0.061406,0.003716,0.262198,0.003593,0.003422,0.000096,0.000001,0.397000
2:22:16,60400,100000,0.226216,0.245099,0.006907,0.221631,0.240789,0.006785,0.267751,0.004574,0.003837,0.077046,0.002055,0.269820,0.004153,0.003642,0.000061,0.000000,0.396000
2:22:52,60500,100000,0.284514,0.238179,0.006869,0.245613,0.240948,0.008736,0.277482,0.004717,0.004159,0.051083,0.001515,0.276506,0.004058,0.004263,0.000061,0.000002,0.395000
2:23:27,60600,100000,0.263756,0.230336,0.008582,0.242924,0.225872,0.008185,0.290371,0.004294,0.003805,0.056607,0.004191,0.288646,0.003736,0.003589,0.000094,0.000001,0.394000
2:24:03,60700,100000,0.254355,0.240847,0.008784,0.247518,0.244755,0.009237,0.256778,0.004952,0.004116,0.041900,0.001959,0.252485,0.004729,0.003782,0.000029,0.000001,0.393000
2:25:02,60800,100000,0.265857,0.252466,0.009543,0.233922,0.255924,0.010203,0.251777,0.004830,0.004245,0.071957,0.002525,0.248268,0.004217,0.003763,0.000045,0.000001,0.392000
2:25:37,60900,100000,0.258830,0.221472,0.009738,0.249988,0.216197,0.010315,0.293909,0.004598,0.004150,0.055696,0.001709,0.280139,0.004130,0.003585,0.000071,0.000001,0.391000
2:26:12,61000,100000,0.230232,0.220669,0.008810,0.223820,0.219699,0.008684,0.293641,0.004395,0.004005,0.061120,0.002766,0.289754,0.003876,0.003491,0.000031,0.000001,0.390000
2:34:24,61100,100000,0.240892,0.197927,0.009814,0.238831,0.190838,0.014731,0.324002,0.004252,0.004255,0.044297,0.002185,0.290222,0.003715,0.003613,0.000021,0.000000,0.389000
2:34:59,61200,100000,0.259945,0.243959,0.008539,0.252142,0.239032,0.008974,0.269609,0.004160,0.004021,0.053481,0.002372,0.264197,0.003421,0.003214,0.000023,0.000001,0.388000
2:35:34,61300,100000,0.246035,0.267918,0.008225,0.246129,0.248626,0.008111,0.263445,0.004579,0.003898,0.065464,0.003159,0.261228,0.003965,0.003481,0.000125,0.000000,0.387000
2:36:09,61400,100000,0.288843,0.230693,0.008643,0.213080,0.266106,0.008996,0.256044,0.004732,0.004163,0.067209,0.002251,0.254568,0.005904,0.005293,0.000027,0.000001,0.386000
2:36:44,61500,100000,0.250067,0.230233,0.008830,0.229269,0.238347,0.009216,0.273256,0.004668,0.004022,0.064947,0.003169,0.271531,0.004125,0.003637,0.000105,0.000001,0.385000
2:37:20,61600,100000,0.245141,0.221051,0.008969,0.238386,0.219486,0.009975,0.290025,0.004645,0.004543,0.053098,0.001907,0.271075,0.004172,0.003670,0.000101,0.000001,0.384000
2:37:55,61700,100000,0.262747,0.258920,0.009813,0.241210,0.236723,0.011181,0.276413,0.004475,0.004068,0.089006,0.003940,0.268188,0.004385,0.003702,0.000072,0.000001,0.383000
2:38:30,61800,100000,0.224333,0.257902,0.010619,0.224278,0.241587,0.008611,0.276110,0.003808,0.003279,0.055685,0.001983,0.274472,0.003370,0.003071,0.000054,0.000001,0.382000
2:39:06,61900,100000,0.218155,0.280717,0.010259,0.219443,0.247894,0.009877,0.282554,0.004303,0.003933,0.064231,0.003540,0.278431,0.003914,0.003604,0.000023,0.000001,0.381000
2:40:04,62000,100000,0.222239,0.280887,0.015828,0.226400,0.263332,0.013064,0.254319,0.004951,0.004491,0.063912,0.002697,0.243148,0.005030,0.004060,0.000034,0.000000,0.380000
2:48:13,62100,100000,0.218701,0.242995,0.012129,0.211628,0.226113,0.010499,0.307816,0.004732,0.004289,0.063753,0.002475,0.298690,0.004312,0.003851,0.000140,0.000002,0.379000
2:48:48,62200,100000,0.245319,0.213010,0.009385,0.242396,0.208679,0.010113,0.315624,0.004647,0.004175,0.060905,0.002794,0.305411,0.004145,0.003559,0.000088,0.000001,0.378000
2:49:23,62300,100000,0.243812,0.240726,0.008139,0.243358,0.237870,0.007708,0.266421,0.004035,0.003569,0.043938,0.002324,0.268603,0.003706,0.003451,0.000091,0.000001,0.377000
2:49:59,62400,100000,0.219815,0.223330,0.015446,0.215213,0.209599,0.010083,0.314231,0.003945,0.003596,0.045398,0.001745,0.311208,0.003463,0.003497,0.000068,0.000001,0.376000
2:50:34,62500,100000,0.274363,0.242953,0.007592,0.252791,0.236011,0.009506,0.284650,0.005003,0.004187,0.045410,0.001965,0.283532,0.004486,0.004375,0.000102,0.000001,0.375000
2:51:09,62600,100000,0.242126,0.241579,0.012508,0.237969,0.233923,0.010314,0.277867,0.004266,0.004077,0.033191,0.001929,0.270673,0.003783,0.003543,0.000054,0.000001,0.374000
2:51:44,62700,100000,0.214338,0.231482,0.016775,0.198138,0.230326,0.010839,0.291494,0.004881,0.004491,0.074889,0.002013,0.288646,0.004670,0.004506,0.000123,0.000000,0.373000
2:52:19,62800,100000,0.223495,0.250076,0.011094,0.210080,0.226873,0.010946,0.297802,0.004377,0.003907,0.040340,0.002459,0.292482,0.004220,0.003604,0.000032,0.000001,0.372000
2:52:55,62900,100000,0.244271,0.226129,0.015525,0.227875,0.231125,0.015847,0.276401,0.005194,0.004743,0.061623,0.003011,0.266936,0.004509,0.004048,0.000020,0.000001,0.371000
2:53:30,63000,100000,0.234344,0.254403,0.011017,0.224257,0.252993,0.010855,0.256936,0.004616,0.004327,0.066021,0.002332,0.253483,0.003964,0.004042,0.000069,0.000001,0.370000
3:01:46,63100,100000,0.236743,0.263604,0.010013,0.242105,0.234733,0.009649,0.291385,0.004618,0.003949,0.060334,0.002748,0.288539,0.004343,0.003631,0.000070,0.000002,0.369000
3:02:45,63200,100000,0.241755,0.250807,0.010885,0.236647,0.232785,0.013596,0.279792,0.004445,0.004273,0.066640,0.003037,0.276881,0.004209,0.003663,0.000062,0.000001,0.368000
3:03:20,63300,100000,0.221933,0.242675,0.012673,0.219850,0.237739,0.012787,0.275148,0.004803,0.004204,0.058376,0.003479,0.269007,0.004088,0.003519,0.000025,0.000001,0.367000
3:03:56,63400,100000,0.254232,0.213886,0.008452,0.246586,0.212454,0.009270,0.301188,0.004373,0.004492,0.057684,0.003446,0.293671,0.003834,0.004163,0.000103,0.000001,0.366000
3:04:31,63500,100000,0.256767,0.185314,0.005116,0.219614,0.193783,0.004608,0.375934,0.005472,0.004268,0.055244,0.002704,0.371854,0.004464,0.004794,0.000024,0.000001,0.365000
3:05:06,63600,100000,0.261398,0.243756,0.009816,0.230181,0.239572,0.010262,0.272614,0.004275,0.004018,0.048434,0.002960,0.270909,0.003956,0.004066,0.000101,0.000001,0.364000
3:05:42,63700,100000,0.296940,0.238131,0.008356,0.231041,0.234120,0.006403,0.321067,0.004326,0.004390,0.062449,0.003328,0.318246,0.003864,0.003748,0.000053,0.000001,0.363000
3:06:17,63800,100000,0.257847,0.222770,0.012609,0.243935,0.229087,0.010692,0.279073,0.004075,0.003523,0.049454,0.002040,0.275928,0.003989,0.003233,0.000023,0.000001,0.362000
3:06:53,63900,100000,0.222647,0.246074,0.010348,0.221310,0.231246,0.010305,0.292537,0.003893,0.003707,0.066941,0.002395,0.290307,0.003444,0.004095,0.000116,0.000001,0.361000
3:07:28,64000,100000,0.283333,0.267120,0.013426,0.248439,0.260407,0.016166,0.256988,0.004556,0.004202,0.081375,0.004105,0.250052,0.004179,0.003756,0.000047,0.000001,0.360000
3:15:38,64100,100000,0.249029,0.234995,0.006323,0.244427,0.226012,0.007391,0.287491,0.004419,0.003717,0.052729,0.003507,0.281323,0.003625,0.003599,0.000026,0.000001,0.359000
0:01:04,64100,100000,0.235542,0.224234,0.008477,0.210462,0.224421,0.008910,0.292579,0.004700,0.004480,0.053666,0.001620,0.281921,0.004104,0.003645,0.000040,0.000000,0.359000
0:01:40,64200,100000,0.230301,0.246109,0.003597,0.234165,0.235474,0.003583,0.285610,0.003962,0.003640,0.041948,0.002694,0.283954,0.003646,0.003302,0.000180,0.000000,0.358000
0:02:15,64300,100000,0.242468,0.248075,0.007979,0.230097,0.249271,0.006659,0.266397,0.004357,0.003772,0.055160,0.001831,0.260108,0.003935,0.003488,0.000160,0.000001,0.357000
0:02:50,64400,100000,0.259735,0.239740,0.008558,0.240117,0.231028,0.008578,0.290120,0.004450,0.004072,0.058876,0.002449,0.278793,0.004107,0.003982,0.000026,0.000001,0.356000
0:03:25,64500,100000,0.289799,0.251464,0.008003,0.272445,0.247342,0.008029,0.262800,0.003772,0.003472,0.062715,0.002819,0.261473,0.003244,0.003368,0.000063,0.000001,0.355000
0:04:02,64600,100000,0.246779,0.234318,0.007819,0.241397,0.220603,0.007592,0.296093,0.003881,0.003697,0.041007,0.002022,0.290986,0.003365,0.003603,0.000137,0.000001,0.354000
0:04:37,64700,100000,0.224073,0.223949,0.012621,0.215801,0.219620,0.012955,0.296961,0.004681,0.004678,0.047231,0.001684,0.297144,0.004294,0.004560,0.000070,0.000000,0.353000
0:05:12,64800,100000,0.252280,0.224813,0.011118,0.247185,0.222013,0.013182,0.289250,0.004797,0.004908,0.041826,0.001772,0.265501,0.004232,0.003822,0.000072,0.000001,0.352000
0:05:47,64900,100000,0.200446,0.259098,0.015733,0.201500,0.237797,0.011422,0.287005,0.005185,0.004653,0.063936,0.002404,0.289876,0.006307,0.004505,0.000017,0.000000,0.351000
0:06:22,65000,100000,0.209293,0.262214,0.016332,0.192738,0.249174,0.018646,0.270822,0.004574,0.004675,0.058103,0.001927,0.263407,0.003988,0.003584,0.000020,0.000001,0.350000
0:15:52,65100,100000,0.249820,0.265888,0.008745,0.238657,0.254276,0.008722,0.259902,0.004369,0.003903,0.060480,0.001800,0.259301,0.003892,0.003473,0.000022,0.000001,0.349000
0:16:55,65200,100000,0.277520,0.227593,0.010187,0.244860,0.239266,0.009283,0.266398,0.004363,0.003813,0.058294,0.002991,0.263210,0.003769,0.003676,0.000082,0.000001,0.348000
0:17:32,65300,100000,0.239166,0.215660,0.009226,0.233969,0.203911,0.009188,0.325503,0.004077,0.003797,0.061542,0.001975,0.320535,0.003477,0.003289,0.000058,0.000000,0.347000
0:18:10,65400,100000,0.209567,0.238591,0.009849,0.197487,0.231318,0.008987,0.290305,0.004486,0.004069,0.045285,0.002100,0.287342,0.003837,0.003512,0.000084,0.000000,0.346000
0:18:46,65500,100000,0.231754,0.247482,0.008717,0.231760,0.236282,0.008649,0.284285,0.004060,0.004116,0.047046,0.002877,0.280866,0.003549,0.004033,0.000069,0.000001,0.345000
0:19:22,65600,100000,0.218914,0.264792,0.012764,0.208673,0.243843,0.016015,0.270517,0.004811,0.004477,0.038991,0.002621,0.260732,0.005235,0.004022,0.000035,0.000000,0.344000
0:19:59,65700,100000,0.210470,0.226928,0.008587,0.193096,0.225139,0.009100,0.297648,0.004546,0.003963,0.055259,0.002620,0.295640,0.004375,0.003829,0.000031,0.000001,0.343000
0:20:36,65800,100000,0.224763,0.258191,0.014159,0.223031,0.247009,0.011462,0.275406,0.004321,0.003936,0.046846,0.001772,0.272267,0.003781,0.003360,0.000060,0.000001,0.342000
0:21:14,65900,100000,0.280613,0.270248,0.005729,0.224497,0.243604,0.005223,0.299341,0.003601,0.003226,0.061373,0.002559,0.290961,0.003148,0.002888,0.000040,0.000001,0.341000
0:21:51,66000,100000,0.271278,0.227009,0.006945,0.259340,0.229621,0.007002,0.285742,0.004014,0.003762,0.052149,0.001725,0.282331,0.003485,0.003409,0.000091,0.000001,0.340000
0:31:17,66100,100000,0.237713,0.233783,0.008373,0.229816,0.231728,0.008372,0.275688,0.004387,0.003689,0.045139,0.001819,0.273987,0.004049,0.003527,0.000049,0.000001,0.339000
0:31:56,66200,100000,0.230996,0.240441,0.008815,0.228970,0.221530,0.007335,0.303541,0.004120,0.003478,0.038362,0.002022,0.303045,0.003952,0.003171,0.000022,0.000001,0.338000
0:32:33,66300,100000,0.261299,0.243534,0.006822,0.241912,0.247485,0.005740,0.260246,0.004638,0.004118,0.054773,0.002077,0.267344,0.006455,0.004731,0.000097,0.000001,0.337000
0:33:34,66400,100000,0.244843,0.244034,0.010037,0.233109,0.234462,0.009871,0.277801,0.004503,0.003841,0.046192,0.002157,0.277456,0.004067,0.003553,0.000024,0.000001,0.336000
0:34:11,66500,100000,0.234237,0.227235,0.012763,0.221461,0.214337,0.013467,0.307195,0.004147,0.004175,0.059464,0.002059,0.280937,0.003850,0.003486,0.000049,0.000001,0.335000
0:34:47,66600,100000,0.245200,0.218732,0.006592,0.238171,0.214861,0.007393,0.307362,0.004321,0.004280,0.067043,0.002012,0.294088,0.003770,0.003341,0.000054,0.000001,0.334000
0:35:23,66700,100000,0.214441,0.222417,0.015716,0.186524,0.228789,0.010897,0.312803,0.004326,0.003820,0.043038,0.002497,0.310041,0.003974,0.003488,0.000034,0.000001,0.333000
0:36:00,66800,100000,0.246914,0.235812,0.009781,0.246262,0.223099,0.012080,0.292501,0.003384,0.003297,0.045916,0.002414,0.285966,0.002925,0.003386,0.000019,0.000001,0.332000
0:36:37,66900,100000,0.275469,0.222713,0.010417,0.238941,0.226241,0.009216,0.294432,0.004324,0.003820,0.032464,0.001439,0.293019,0.003675,0.003362,0.000083,0.000001,0.331000
0:37:13,67000,100000,0.220837,0.274114,0.009486,0.229539,0.257128,0.010009,0.253615,0.004921,0.003874,0.052559,0.001827,0.253240,0.005302,0.003979,0.000059,0.000000,0.330000
0:46:25,67100,100000,0.238932,0.235163,0.007881,0.232536,0.220220,0.007208,0.300947,0.003768,0.003411,0.036830,0.001443,0.294582,0.003423,0.003145,0.000023,0.000001,0.329000
0:47:01,67200,100000,0.252510,0.239013,0.008926,0.240808,0.233166,0.008698,0.278073,0.003699,0.003113,0.052507,0.003173,0.275444,0.003423,0.002887,0.000088,0.000001,0.328000
0:47:37,67300,100000,0.257482,0.194677,0.009630,0.243690,0.177953,0.011679,0.353926,0.005067,0.006508,0.067066,0.002856,0.272085,0.004234,0.003938,0.000149,0.000001,0.327000
0:48:13,67400,100000,0.285072,0.257697,0.006664,0.250295,0.260477,0.007385,0.251701,0.004117,0.003473,0.058169,0.002674,0.248445,0.003778,0.003125,0.000075,0.000001,0.326000
0:48:50,67500,100000,0.210867,0.273331,0.006822,0.228910,0.228924,0.008006,0.292941,0.004240,0.003734,0.059968,0.002963,0.293638,0.003696,0.003409,0.000055,0.000001,0.325000
0:49:53,67600,100000,0.226582,0.231452,0.011402,0.220484,0.216297,0.010865,0.313507,0.003546,0.003549,0.047727,0.002082,0.307930,0.003239,0.003426,0.000028,0.000001,0.324000
0:50:29,67700,100000,0.273230,0.238500,0.011867,0.250048,0.247203,0.012236,0.258977,0.004536,0.004662,0.065169,0.002598,0.249004,0.004193,0.003744,0.000045,0.000000,0.323000
0:51:05,67800,100000,0.246516,0.240798,0.008725,0.242673,0.239997,0.008618,0.263269,0.004185,0.003721,0.054142,0.002041,0.262186,0.003931,0.003383,0.000021,0.000000,0.322000
0:51:41,67900,100000,0.233084,0.253378,0.008865,0.230526,0.247529,0.009131,0.260028,0.004752,0.003972,0.035237,0.001549,0.263732,0.006126,0.004437,0.000025,0.000000,0.321000
0:52:17,68000,100000,0.296969,0.206581,0.007084,0.264574,0.213430,0.008260,0.302176,0.003498,0.003447,0.048080,0.002274,0.296825,0.003116,0.003776,0.000056,0.000000,0.320000
1:01:34,68100,100000,0.276253,0.244866,0.010010,0.240739,0.246266,0.010511,0.261886,0.004209,0.003721,0.042842,0.001687,0.258703,0.003809,0.003428,0.000034,0.000000,0.319000
1:02:10,68200,100000,0.259608,0.229707,0.013459,0.246913,0.225327,0.011381,0.287339,0.003490,0.003740,0.065473,0.002557,0.285973,0.003029,0.004068,0.000149,0.000001,0.318000
1:02:45,68300,100000,0.272017,0.202773,0.008356,0.256032,0.208111,0.009382,0.302830,0.004107,0.004045,0.048666,0.002417,0.296388,0.003701,0.003605,0.000052,0.000001,0.317000
1:03:23,68400,100000,0.255910,0.246388,0.010528,0.245559,0.248021,0.009700,0.254284,0.004181,0.004024,0.044173,0.002386,0.252061,0.003740,0.004293,0.000051,0.000001,0.316000
1:03:59,68500,100000,0.234636,0.266723,0.012621,0.224973,0.256255,0.012120,0.259194,0.004021,0.004034,0.040434,0.001174,0.250848,0.004212,0.003500,0.000065,0.000001,0.315000
1:04:35,68600,100000,0.229796,0.267471,0.014492,0.238175,0.250032,0.013439,0.262850,0.004505,0.004004,0.049847,0.003585,0.269130,0.005024,0.004353,0.000097,0.000001,0.314000
1:05:11,68700,100000,0.223842,0.264734,0.010775,0.222369,0.261483,0.011217,0.249948,0.004806,0.004622,0.056594,0.002710,0.248190,0.004180,0.003633,0.000026,0.000000,0.313000
1:06:11,68800,100000,0.233211,0.282855,0.009076,0.211962,0.227100,0.010173,0.318575,0.003853,0.003376,0.044117,0.001860,0.314934,0.003434,0.002954,0.000011,0.000000,0.312000
1:06:48,68900,100000,0.231048,0.246461,0.006788,0.235233,0.232571,0.006841,0.281180,0.004295,0.004050,0.053127,0.002794,0.277395,0.003752,0.003490,0.000030,0.000001,0.311000
1:07:23,69000,100000,0.243864,0.241579,0.006067,0.241943,0.238100,0.006477,0.269144,0.003492,0.003537,0.038328,0.001321,0.266476,0.003152,0.003475,0.000033,0.000000,0.310000
1:16:24,69100,100000,0.258783,0.218602,0.009686,0.245782,0.202995,0.009009,0.335274,0.004564,0.003790,0.052096,0.002241,0.331694,0.004076,0.003375,0.000016,0.000000,0.309000
1:16:59,69200,100000,0.213180,0.259082,0.011000,0.219343,0.237687,0.011297,0.275756,0.004247,0.004150,0.039564,0.001771,0.274230,0.003789,0.003648,0.000076,0.000001,0.308000
1:17:37,69300,100000,0.260152,0.218274,0.007609,0.249026,0.206610,0.010159,0.313283,0.004618,0.005272,0.046315,0.001882,0.255351,0.004040,0.003711,0.000063,0.000000,0.307000
1:18:12,69400,100000,0.212126,0.220877,0.006342,0.203933,0.209243,0.006170,0.316274,0.003931,0.004012,0.062433,0.002321,0.308922,0.003458,0.003812,0.000099,0.000000,0.306000
