Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_gp,G/loss_fake,G/loss_rec,G/loss_cls
0:32:30,29600,-0.1779,-0.0997,0.0002,0.0044,0.1163,0.0357,0.0040
0:32:34,29700,-0.1133,-0.0736,0.0129,0.0022,0.0843,0.0371,0.0006
0:32:38,29800,-0.1328,-0.0826,0.1201,0.0052,0.0636,0.0377,0.3345
0:32:43,29900,-0.2095,-0.0475,0.1208,0.0022,0.0671,0.0341,0.0002
0:32:47,30000,-0.1927,-0.0109,0.0070,0.0074,0.0296,0.0312,0.0028
0:35:56,30100,-0.2955,-0.0071,0.0002,0.0051,0.0499,0.0343,0.0094
0:36:01,30200,-0.1102,-0.1113,0.0004,0.0027,0.1255,0.0366,0.0001
0:36:05,30300,-0.0536,-0.1927,0.0017,0.0053,0.1712,0.0357,0.0005
0:36:09,30400,-0.0513,-0.0936,0.0016,0.0059,0.1162,0.0276,0.1042
0:36:14,30500,-0.1609,-0.0506,0.0064,0.0054,0.0447,0.0364,0.0002
0:36:18,30600,-0.1624,-0.1070,0.0005,0.0059,0.0992,0.0392,0.0000
0:36:23,30700,-0.0995,-0.1510,0.0055,0.0038,0.1546,0.0353,0.0991
0:36:27,30800,-0.0785,-0.1828,0.2274,0.0042,0.1639,0.0365,0.0007
0:36:31,30900,-0.1362,0.0107,0.0340,0.0050,0.0381,0.0312,0.0010
0:36:35,31000,-0.0919,-0.0780,0.0006,0.0067,0.0729,0.0346,0.0004
0:36:49,31100,-0.0786,-0.0998,0.0071,0.0031,0.1164,0.0322,0.0031
0:36:54,31200,-0.0556,-0.1521,0.0692,0.0023,0.1416,0.0293,0.0005
0:36:58,31300,-0.0987,-0.0965,0.0023,0.0059,0.0887,0.0463,0.0021
0:37:02,31400,-0.0852,-0.1116,0.0055,0.0048,0.1208,0.0330,0.0015
0:37:06,31500,-0.0014,-0.2540,0.0057,0.0030,0.2444,0.0378,0.0000
0:37:11,31600,-0.1681,-0.4596,0.0280,0.0090,0.4585,0.0682,0.0172
0:37:15,31700,-0.1046,-0.2112,0.0007,0.0060,0.1955,0.0458,0.0006
0:37:19,31800,-0.1658,-0.1034,0.0018,0.0042,0.0923,0.0391,0.0073
0:37:24,31900,-0.0985,-0.1288,0.0028,0.0045,0.1141,0.0319,0.0031
0:37:28,32000,-0.1302,-0.0350,0.0293,0.0055,0.0912,0.0331,0.0029
0:37:43,32100,-0.1241,-0.1752,0.0444,0.0036,0.2040,0.0397,0.0002
0:37:47,32200,-0.1284,-0.0985,0.0010,0.0011,0.1010,0.0299,0.0006
0:37:51,32300,-0.1531,-0.0894,0.0002,0.0062,0.0879,0.0347,0.0041
0:37:56,32400,-0.0353,-0.3398,0.0002,0.0043,0.3262,0.0450,0.0002
0:38:00,32500,-0.0926,-0.1393,0.0207,0.0058,0.1494,0.0333,0.0009
0:38:04,32600,-0.1598,-0.1813,0.0771,0.0217,0.1600,0.0512,0.0433
0:38:09,32700,-0.1129,-0.1378,0.0073,0.0055,0.1379,0.0364,0.0000
0:38:13,32800,-0.2131,-0.1077,0.0053,0.0040,0.1271,0.0376,0.0025
0:38:17,32900,-0.2369,0.0385,0.1362,0.0047,0.0153,0.0332,0.0014
0:38:21,33000,-0.1604,-0.0923,0.0845,0.0050,0.0955,0.0361,0.0016
0:38:37,33100,-0.1026,-0.1103,0.0015,0.0038,0.1286,0.0285,0.0007
0:38:41,33200,-0.1773,-0.0285,0.0009,0.0055,0.0571,0.0324,0.0004
0:38:45,33300,-0.0206,-0.1184,0.0023,0.0040,0.1026,0.0314,0.0024
0:38:49,33400,-0.1185,-0.1100,0.0008,0.0035,0.1064,0.0375,0.0007
0:38:54,33500,-0.1210,-0.0418,0.0286,0.0028,0.0483,0.0334,0.0002
0:38:58,33600,-0.0541,-0.1627,0.0547,0.0013,0.1535,0.0343,0.0026
0:39:02,33700,-0.1098,-0.0574,0.0128,0.0024,0.0553,0.0311,0.0012
0:39:07,33800,-0.2422,-0.0433,0.0008,0.0018,0.0583,0.0421,0.0008
0:39:11,33900,-0.0788,-0.0644,0.0010,0.0027,0.0724,0.0332,0.0102
0:39:15,34000,-0.0336,-0.1933,0.0005,0.0041,0.1614,0.0425,0.0070
0:39:31,34100,-0.2110,0.0709,0.0656,0.0027,-0.0718,0.0446,0.0455
0:39:36,34200,-0.1519,-0.1071,0.0049,0.0071,0.1322,0.0338,0.0010
0:39:40,34300,-0.1491,-0.1094,0.0309,0.0053,0.1013,0.0342,0.0009
0:39:44,34400,-0.0897,-0.1168,0.0003,0.0048,0.1061,0.0326,0.0084
0:39:48,34500,-0.1343,-0.0750,0.0104,0.0057,0.0909,0.0378,0.0004
0:39:53,34600,-0.1989,-0.0244,0.0001,0.0032,0.0926,0.0325,0.0005
0:39:57,34700,-0.1262,-0.1160,0.0483,0.0031,0.0800,0.0354,0.0236
0:40:01,34800,-0.1083,-0.0916,0.0035,0.0039,0.0832,0.0393,0.0005
0:40:06,34900,-0.1271,-0.0871,0.0111,0.0041,0.1016,0.0310,0.0007
0:40:10,35000,-0.0895,-0.0695,0.0004,0.0043,0.0714,0.0321,0.0021
0:40:25,35100,-0.0999,-0.1153,0.0036,0.0065,0.1215,0.0439,0.0002
0:40:30,35200,-0.1474,-0.0666,0.0082,0.0036,0.0950,0.0319,0.0015
0:40:34,35300,-0.0836,-0.1746,0.0115,0.0029,0.1939,0.0346,0.0006
0:40:38,35400,-0.0633,-0.0692,0.0004,0.0034,0.0998,0.0311,0.0006
0:40:43,35500,-0.2126,-0.0684,0.0004,0.0030,0.0846,0.0334,0.0002
0:40:47,35600,-0.0267,-0.1447,0.0019,0.0040,0.1386,0.0343,0.0002
0:40:51,35700,-0.0857,-0.1959,0.0021,0.0033,0.1902,0.0341,0.0014
0:40:55,35800,-0.0658,-0.1722,0.0001,0.0036,0.1803,0.0364,0.0002
0:41:00,35900,-0.1020,-0.1750,0.0415,0.0030,0.1935,0.0307,0.0248
0:41:04,36000,-0.0906,-0.1063,0.0016,0.0028,0.1056,0.0304,0.0001
0:41:19,36100,-0.1914,-0.0617,0.0025,0.0073,0.0514,0.0336,0.0059
0:41:24,36200,-0.1067,-0.0760,0.0066,0.0049,0.1161,0.0331,0.0005
0:41:28,36300,-0.1222,-0.1293,0.0013,0.0041,0.1526,0.0360,0.0002
0:41:32,36400,-0.0019,-0.1558,0.0199,0.0032,0.1659,0.0391,0.0000
0:41:36,36500,-0.1359,-0.1441,0.0041,0.0045,0.1686,0.0421,0.1917
0:41:41,36600,-0.1217,-0.1005,0.1370,0.0149,0.0864,0.0387,0.0006
0:41:45,36700,-0.1659,-0.0621,0.0023,0.0038,0.0678,0.0324,0.0004
0:41:49,36800,-0.1531,-0.1540,0.0001,0.0027,0.1575,0.0349,0.0003
0:41:54,36900,-0.1210,-0.1123,0.0006,0.0021,0.1097,0.0328,0.0012
0:41:58,37000,-0.1726,-0.0649,0.0001,0.0020,0.0621,0.0346,0.0007
0:42:14,37100,-0.0523,-0.1845,0.0045,0.0045,0.1819,0.0326,0.0480
0:42:18,37200,-0.3284,0.1589,0.0016,0.0079,-0.1569,0.0367,0.0010
0:42:22,37300,-0.0917,-0.0574,0.0265,0.0057,0.0590,0.0323,0.0014
0:42:26,37400,-0.0657,-0.1476,0.0228,0.0041,0.1442,0.0316,0.0028
0:42:31,37500,-0.1602,-0.0320,0.1590,0.0056,0.0224,0.0344,0.0003
0:42:35,37600,-0.1787,-0.0683,0.0006,0.0096,0.0785,0.0364,0.0001
0:42:40,37700,-0.1892,-0.0359,0.0001,0.0029,0.0508,0.0335,0.0018
0:42:44,37800,-0.0492,-0.1072,0.1175,0.0033,0.0930,0.0320,0.0001
0:42:48,37900,-0.1263,-0.1102,0.0026,0.0017,0.1501,0.0316,0.0008
0:42:53,38000,-0.0919,-0.1488,0.0013,0.0042,0.1638,0.0379,0.0002
0:43:08,38100,-0.0608,-0.0800,0.0014,0.0087,0.0891,0.0349,0.0018
0:43:13,38200,-0.0635,-0.1242,0.0557,0.0062,0.1623,0.0343,0.0002
0:43:17,38300,-0.1987,-0.0769,0.0005,0.0069,0.1025,0.0314,0.0062
0:43:22,38400,-0.0708,-0.1201,0.0004,0.0027,0.1476,0.0313,0.0008
0:43:26,38500,-0.0537,-0.1661,0.0012,0.0046,0.1431,0.0338,0.0037
0:43:30,38600,-0.1694,-0.0649,0.0132,0.0026,0.0629,0.0360,0.0040
0:43:35,38700,-0.0787,-0.0621,0.1035,0.0050,0.0438,0.0346,0.3168
0:43:39,38800,-0.1511,-0.1098,0.0176,0.0030,0.1403,0.0368,0.0023
0:43:44,38900,-0.0591,-0.0626,0.0327,0.0029,0.1023,0.0320,0.0433
0:43:48,39000,-0.1638,-0.0980,0.0006,0.0067,0.1049,0.0320,0.0005
0:44:03,39100,-0.1623,-0.0616,0.0006,0.0055,0.0790,0.0347,0.0007
0:44:08,39200,-0.1331,-0.1426,0.0004,0.0027,0.1595,0.0369,0.0002
0:44:12,39300,-0.0747,-0.0937,0.0022,0.0040,0.1066,0.0313,0.0001
0:44:17,39400,-0.1073,-0.1407,0.0001,0.0032,0.1466,0.0333,0.0010
0:44:21,39500,-0.1553,-0.0283,0.0004,0.0034,0.0494,0.0328,0.0003
0:44:25,39600,-0.1933,-0.0432,0.0058,0.0040,0.0945,0.0310,0.0003
0:44:30,39700,-0.1028,-0.0489,0.0023,0.0024,0.0249,0.0347,0.0079
0:44:34,39800,-0.3077,0.1565,0.3732,0.0051,-0.0673,0.0375,0.0176
0:44:38,39900,-0.0931,-0.0855,0.0004,0.0035,0.0659,0.0327,0.0553
0:44:43,40000,-0.1621,-0.1361,0.0211,0.0023,0.1113,0.0357,0.0001
0:47:50,40100,-0.1498,-0.0543,0.0005,0.0030,0.0767,0.0359,0.0004
0:47:55,40200,-0.2358,-0.1302,0.0105,0.0062,0.1621,0.0421,0.0005
0:47:59,40300,-0.1120,-0.1076,0.0316,0.0026,0.1233,0.0301,0.0004
0:48:03,40400,-0.0428,-0.1936,0.0040,0.0029,0.2137,0.0325,0.0240
0:48:08,40500,-0.0645,-0.1644,0.0004,0.0024,0.1840,0.0320,0.0003
0:48:12,40600,-0.1951,-0.0629,0.0006,0.0027,0.0650,0.0351,0.0699
0:48:16,40700,-0.1674,-0.0581,0.0019,0.0031,0.0470,0.0352,0.0006
0:48:21,40800,-0.2924,0.0383,0.0254,0.0108,-0.0214,0.0346,0.1283
0:48:25,40900,-0.2338,0.0531,0.0124,0.0070,-0.0500,0.0371,0.2156
0:48:29,41000,-0.0291,-0.1738,0.0009,0.0037,0.1807,0.0333,0.0000
0:48:44,41100,-0.0681,-0.1562,0.0445,0.0035,0.1723,0.0327,0.0010
0:48:49,41200,-0.1070,-0.2188,0.0394,0.0034,0.2343,0.0472,0.0002
0:48:53,41300,-0.1621,-0.0761,0.0040,0.0030,0.1051,0.0354,0.0120
0:48:58,41400,-0.1647,-0.0808,0.0007,0.0034,0.0873,0.0340,0.0384
0:49:02,41500,-0.1264,-0.1177,0.0003,0.0045,0.1368,0.0370,0.0109
0:49:06,41600,-0.0655,-0.1180,0.0078,0.0029,0.1210,0.0305,0.0015
0:49:11,41700,-0.0347,-0.1270,0.0013,0.0047,0.1280,0.0309,0.0005
0:49:15,41800,0.0125,-0.3210,0.0011,0.0045,0.3330,0.0347,0.0005
0:49:20,41900,-0.1954,-0.0714,0.0059,0.0040,0.1088,0.0335,0.0013
0:49:24,42000,-0.1330,-0.1408,0.0003,0.0042,0.1593,0.0320,0.0008
0:49:39,42100,-0.1122,-0.0869,0.0036,0.0037,0.1013,0.0328,0.0006
0:49:44,42200,-0.0560,-0.1507,0.3846,0.0035,0.1645,0.0369,0.0083
0:49:48,42300,-0.2691,-0.0120,0.0002,0.0040,0.0564,0.0354,0.0002
0:49:52,42400,-0.2148,-0.1425,0.0134,0.0032,0.1557,0.0301,0.0329
0:49:57,42500,-0.1917,-0.1100,0.0037,0.0041,0.1317,0.0376,0.0011
0:50:01,42600,-0.1519,-0.1111,0.0006,0.0049,0.1365,0.0328,0.0007
0:50:05,42700,-0.2456,-0.0144,0.0001,0.0030,0.0101,0.0405,0.0043
0:50:10,42800,-0.1362,-0.0789,0.0023,0.0032,0.1020,0.0318,0.0002
0:50:14,42900,-0.2096,-0.0734,0.0009,0.0065,0.0742,0.0435,0.0220
0:50:18,43000,-0.2183,-0.1147,0.0292,0.0118,0.0699,0.0352,0.0001
0:50:34,43100,-0.0395,-0.1533,0.0002,0.0079,0.1277,0.0313,0.0006
0:50:38,43200,-0.0689,-0.1168,0.0006,0.0036,0.1240,0.0374,0.0006
0:50:43,43300,-0.1802,-0.0584,0.5067,0.0022,-0.0037,0.0408,0.0051
0:50:47,43400,-0.0549,-0.1521,0.0091,0.0069,0.1350,0.0337,0.0003
0:50:51,43500,-0.0691,-0.1517,0.0087,0.0040,0.1420,0.0334,0.0066
0:50:56,43600,-0.0907,-0.1232,0.0004,0.0040,0.1398,0.0368,0.0004
0:51:00,43700,-0.0125,-0.2246,0.0084,0.0039,0.2365,0.0348,0.0045
0:51:04,43800,-0.0712,-0.1331,0.0019,0.0060,0.1451,0.0289,0.0004
0:51:09,43900,-0.0813,-0.1481,0.0016,0.0018,0.1576,0.0283,0.0002
0:51:13,44000,0.0067,-0.1680,0.0094,0.0043,0.2056,0.0280,0.0051
0:51:29,44100,-0.0947,-0.0880,0.0022,0.0027,0.0916,0.0314,0.0006
0:51:33,44200,-0.2388,0.0282,0.0007,0.0086,0.0213,0.0328,0.0006
0:51:37,44300,0.0173,-0.1850,0.0078,0.0067,0.1859,0.0293,0.0006
0:51:41,44400,-0.0404,-0.1583,0.0077,0.0050,0.1590,0.0310,0.0002
0:51:46,44500,-0.1141,-0.1040,0.0516,0.0084,0.1429,0.0327,0.0009
0:51:50,44600,-0.1059,-0.1358,0.0093,0.0018,0.1420,0.0319,0.0002
0:51:54,44700,-0.0485,-0.3262,0.0009,0.0037,0.3090,0.0465,0.0014
0:51:59,44800,-0.1001,-0.1491,0.0043,0.0018,0.1480,0.0390,0.0002
0:52:03,44900,-0.1499,-0.0972,0.1509,0.0050,0.1320,0.0361,0.0005
0:52:07,45000,-0.1356,-0.1192,0.0002,0.0060,0.1746,0.0339,0.1061
0:52:23,45100,-0.1182,-0.0283,0.0012,0.0070,0.0250,0.0291,0.0171
0:52:27,45200,-0.1713,-0.0961,0.0005,0.0051,0.1127,0.0334,0.0006
0:52:31,45300,-0.1180,-0.1058,0.0000,0.0037,0.0933,0.0323,0.0019
0:52:36,45400,0.0245,-0.1763,0.0065,0.0039,0.1758,0.0336,0.0067
0:52:40,45500,-0.1341,-0.1800,0.0755,0.0026,0.1874,0.0394,0.0004
0:52:44,45600,-0.1224,-0.0853,0.0038,0.0018,0.0988,0.0281,0.0020
0:52:49,45700,-0.2833,-0.0215,0.0001,0.0045,0.0421,0.0352,0.0001
0:52:53,45800,-0.0695,-0.0631,0.0069,0.0041,0.0794,0.0332,0.0016
0:52:57,45900,-0.0686,-0.1223,0.0130,0.0043,0.1319,0.0319,0.0007
0:53:02,46000,-0.0549,-0.1242,0.0005,0.0043,0.1410,0.0295,0.0002
0:53:17,46100,-0.1195,-0.0672,0.0002,0.0030,0.0830,0.0341,0.0862
0:53:22,46200,-0.0277,-0.1283,0.0009,0.0054,0.1257,0.0268,0.0006
0:53:26,46300,-0.1131,-0.1233,0.0034,0.0045,0.1171,0.0323,0.0007
0:53:30,46400,-0.2191,-0.0657,0.3238,0.0047,0.0488,0.0353,0.1317
0:53:35,46500,-0.1835,-0.0553,0.0034,0.0074,0.0486,0.0371,0.0174
0:53:39,46600,-0.1119,-0.0899,0.0618,0.0026,0.0508,0.0273,0.0429
0:53:43,46700,-0.1130,-0.0806,0.0035,0.0043,0.0943,0.0301,0.0011
0:53:48,46800,-0.1787,-0.1708,0.0007,0.0024,0.1658,0.0350,0.0005
0:53:52,46900,-0.0955,-0.0876,0.0044,0.0064,0.0844,0.0333,0.0016
0:53:56,47000,-0.1043,-0.0876,0.0003,0.0029,0.1127,0.0311,0.0021
0:54:12,47100,-0.1921,-0.0459,0.0002,0.0036,0.0825,0.0328,0.0000
0:54:16,47200,-0.1137,-0.0340,0.0100,0.0031,0.0121,0.0326,0.0007
0:54:20,47300,-0.2876,-0.0606,0.0004,0.0025,0.0711,0.0429,0.0005
0:54:25,47400,-0.0380,-0.1751,0.0003,0.0020,0.1796,0.0306,0.0004
0:54:29,47500,-0.1715,-0.1190,0.0006,0.0047,0.1009,0.0381,0.0002
0:54:33,47600,-0.0859,-0.1406,0.0003,0.0023,0.1632,0.0401,0.0001
0:54:38,47700,-0.0767,-0.2108,0.0006,0.0050,0.2084,0.0397,0.0263
0:54:42,47800,-0.0505,-0.2053,0.0016,0.0044,0.2096,0.0413,0.0012
0:54:46,47900,-0.2260,-0.0644,0.0255,0.0077,0.1162,0.0344,0.0000
0:54:51,48000,0.0142,-0.2401,0.0004,0.0034,0.2475,0.0309,0.0000
0:55:06,48100,-0.0868,-0.1476,0.0014,0.0058,0.1405,0.0392,0.0000
0:55:10,48200,-0.1226,-0.1078,0.0048,0.0035,0.1216,0.0282,0.0009
0:55:14,48300,-0.1950,-0.0110,0.0002,0.0042,0.0196,0.0292,0.0009
0:55:18,48400,-0.1795,-0.0520,0.0010,0.0076,0.0352,0.0365,0.0016
0:55:23,48500,-0.0952,-0.1345,0.0375,0.0033,0.1837,0.0342,0.0072
0:55:27,48600,-0.1009,-0.1318,0.0025,0.0062,0.1289,0.0362,0.0011
0:55:31,48700,-0.1624,-0.1181,0.0009,0.0056,0.1197,0.0401,0.0012
0:55:36,48800,-0.1648,-0.0856,0.0001,0.0029,0.1110,0.0322,0.0023
0:55:40,48900,-0.0031,-0.1956,0.0011,0.0040,0.1953,0.0325,0.0010
0:55:44,49000,-0.1555,-0.0806,0.0013,0.0029,0.1173,0.0323,0.0011
0:55:59,49100,-0.1164,-0.1321,0.0204,0.0093,0.1409,0.0340,0.0008
0:56:03,49200,-0.1065,-0.1155,0.0045,0.0069,0.1278,0.0287,0.0011
0:56:08,49300,-0.1199,-0.1130,0.0032,0.0024,0.1276,0.0302,0.0005
0:56:12,49400,-0.1831,-0.0610,0.0001,0.0042,0.0954,0.0285,0.0004
0:56:16,49500,-0.2076,0.0063,0.0004,0.0033,0.0054,0.0329,0.0369
0:56:21,49600,-0.0709,-0.1291,0.0024,0.0034,0.1324,0.0283,0.0014
0:56:25,49700,-0.0938,-0.1790,0.0006,0.0032,0.1598,0.0346,0.0066
0:56:29,49800,0.0340,-0.2003,0.0019,0.0048,0.1967,0.0323,0.0001
0:56:34,49900,-0.1728,-0.1930,0.0001,0.0056,0.1965,0.0470,0.0115
0:56:38,50000,-0.1650,-0.1575,0.0050,0.0094,0.1866,0.0316,0.0020
0:59:46,50100,-0.0914,-0.0843,0.0002,0.0045,0.0912,0.0357,0.0010
0:59:51,50200,-0.1468,-0.1181,0.0118,0.0057,0.1513,0.0340,0.0015
0:59:55,50300,-0.0886,-0.2532,0.0017,0.0050,0.2724,0.0377,0.0322
0:59:59,50400,-0.0343,-0.1256,0.0020,0.0048,0.1291,0.0308,0.0146
1:00:04,50500,-0.1103,-0.0781,0.0434,0.0042,0.0904,0.0298,0.0003
1:00:08,50600,-0.0876,-0.1455,0.0002,0.0059,0.1554,0.0304,0.0027
1:00:13,50700,-0.1140,-0.0961,0.0001,0.0036,0.0614,0.0340,0.0003
1:00:17,50800,-0.1751,-0.0916,0.0003,0.0033,0.1229,0.0283,0.0012
1:00:21,50900,-0.0245,-0.2132,0.0002,0.0044,0.2264,0.0315,0.0509
1:00:25,51000,-0.0478,-0.1306,0.0000,0.0029,0.1140,0.0298,0.0001
1:00:41,51100,0.0072,-0.5294,0.0007,0.0053,0.5308,0.0548,0.0107
1:00:45,51200,-0.1321,-0.1400,0.1014,0.0039,0.1332,0.0421,0.0089
1:00:49,51300,-0.1450,-0.1236,0.0016,0.0036,0.1471,0.0374,0.0002
1:00:54,51400,-0.1370,-0.1018,0.0108,0.0022,0.1142,0.0325,0.0005
1:00:58,51500,-0.1361,-0.1127,0.0268,0.0033,0.1155,0.0340,0.0002
1:01:02,51600,-0.0811,-0.1415,0.0001,0.0039,0.1276,0.0324,0.0070
1:01:07,51700,-0.1085,-0.1269,0.0011,0.0052,0.1399,0.0299,0.0009
1:01:11,51800,-0.0330,-0.1189,0.0010,0.0045,0.1291,0.0312,0.0004
1:01:15,51900,-0.0730,-0.1363,0.0001,0.0025,0.1462,0.0332,0.0003
1:01:20,52000,-0.1588,-0.0232,0.0027,0.0078,0.0707,0.0370,0.0020
1:01:36,52100,-0.0205,-0.2028,0.0004,0.0038,0.1990,0.0304,0.0001
1:01:40,52200,-0.0549,-0.1209,0.0098,0.0043,0.1385,0.0305,0.0022
1:01:44,52300,-0.1992,-0.1099,0.0118,0.0037,0.0892,0.0353,0.0103
1:01:49,52400,-0.2588,-0.0893,0.0571,0.0063,0.1732,0.0459,0.0048
1:01:53,52500,-0.1993,-0.0792,0.0001,0.0033,0.0683,0.0383,0.0016
1:01:57,52600,-0.1101,-0.0868,0.0018,0.0043,0.0717,0.0318,0.0011
1:02:01,52700,-0.0125,-0.1764,0.0152,0.0032,0.1822,0.0317,0.0006
1:02:06,52800,-0.0757,-0.1259,0.0000,0.0033,0.1444,0.0287,0.0000
1:02:10,52900,-0.1268,-0.0791,0.0003,0.0040,0.1116,0.0325,0.0001
1:02:14,53000,-0.0834,-0.1258,0.0002,0.0025,0.1375,0.0364,0.0013
1:02:31,53100,-0.1500,-0.0597,0.0005,0.0023,0.0701,0.0309,0.0005
1:02:36,53200,-0.0426,-0.1647,0.0002,0.0029,0.1862,0.0308,0.0012
1:02:40,53300,-0.0586,-0.1146,0.0003,0.0058,0.1133,0.0313,0.0017
1:02:44,53400,0.0154,-0.1825,0.0043,0.0042,0.2091,0.0279,0.0017
1:02:48,53500,-0.0487,-0.1317,0.0003,0.0043,0.1176,0.0293,0.0001
1:02:53,53600,-0.0252,-0.1720,0.0015,0.0032,0.1671,0.0303,0.0001
1:02:57,53700,-0.1787,-0.1232,0.0010,0.0040,0.1730,0.0303,0.0189
1:03:02,53800,0.0339,-0.3013,0.0342,0.0042,0.2470,0.0423,0.0139
1:03:06,53900,-0.0550,-0.1715,0.0017,0.0066,0.1795,0.0320,0.0001
1:03:10,54000,-0.2045,-0.1054,0.0005,0.0028,0.1036,0.0358,0.0013
1:03:26,54100,-0.0729,-0.1082,0.0343,0.0046,0.0968,0.0330,0.0538
1:03:30,54200,-0.1353,-0.0967,0.0037,0.0061,0.1168,0.0304,0.0001
1:03:34,54300,-0.1615,-0.0821,0.0000,0.0089,0.0323,0.0304,0.0239
1:03:38,54400,-0.2350,0.0216,0.0455,0.0043,0.0009,0.0358,0.0073
1:03:43,54500,-0.0521,-0.1757,0.0076,0.0061,0.1638,0.0316,0.0001
1:03:47,54600,-0.1488,-0.1535,0.0065,0.0050,0.1488,0.0396,0.0013
1:03:51,54700,-0.0557,-0.1311,0.0054,0.0047,0.1379,0.0261,0.0007
1:03:56,54800,-0.2313,0.0138,0.0150,0.0039,-0.0668,0.0370,0.0409
1:04:00,54900,-0.1060,-0.0790,0.0008,0.0049,0.0787,0.0304,0.0004
1:04:04,55000,-0.0008,-0.2638,0.0000,0.0037,0.2737,0.0333,0.0002
1:04:20,55100,-0.1292,-0.1497,0.0003,0.0029,0.1624,0.0304,0.0016
1:04:24,55200,-0.0332,-0.1432,0.0004,0.0043,0.1486,0.0264,0.0007
1:04:28,55300,-0.1288,-0.0816,0.0008,0.0030,0.0942,0.0307,0.0019
1:04:33,55400,-0.0962,-0.1511,0.0011,0.0016,0.1755,0.0417,0.1472
1:04:37,55500,-0.0103,-0.1312,0.0080,0.0096,0.1447,0.0316,0.2243
1:04:41,55600,-0.1038,-0.0876,0.0003,0.0032,0.1228,0.0311,0.0001
1:04:46,55700,-0.0872,-0.1137,0.0036,0.0028,0.1280,0.0302,0.0006
1:04:50,55800,-0.1456,-0.0932,0.1127,0.0040,0.1009,0.0418,0.0002
1:04:54,55900,-0.0215,-0.1494,0.0025,0.0037,0.1407,0.0347,0.0000
1:04:59,56000,-0.1810,-0.0558,0.0222,0.0061,0.0750,0.0338,0.0003
1:05:14,56100,-0.1212,-0.0995,0.0002,0.0020,0.1216,0.0317,0.0001
1:05:18,56200,0.0798,-0.1675,0.0080,0.0027,0.2069,0.0338,0.0001
1:05:23,56300,-0.1302,-0.1495,0.0001,0.0061,0.1444,0.0349,0.0006
1:05:27,56400,-0.1486,-0.1454,0.0001,0.0043,0.1731,0.0309,0.0173
1:05:31,56500,-0.0494,-0.2680,0.0012,0.0060,0.2453,0.0370,0.0002
1:05:36,56600,-0.0721,-0.1735,0.1858,0.0045,0.1674,0.0390,0.5551
1:05:40,56700,-0.1359,-0.1087,0.0003,0.0035,0.1255,0.0347,0.0002
1:05:44,56800,-0.0531,-0.1162,0.0071,0.0020,0.1398,0.0294,0.0004
1:05:49,56900,-0.0983,-0.0952,0.0018,0.0034,0.1081,0.0308,0.0102
1:05:53,57000,-0.1826,-0.0308,0.0232,0.0034,0.0466,0.0303,0.0225
1:06:08,57100,-0.0550,-0.1375,0.0193,0.0018,0.2074,0.0338,0.0022
1:06:12,57200,-0.1372,-0.1064,0.0013,0.0040,0.1231,0.0324,0.0000
1:06:17,57300,-0.1107,-0.1575,0.0005,0.0042,0.1663,0.0317,0.0009
1:06:21,57400,-0.1665,-0.1319,0.0014,0.0041,0.1481,0.0344,0.0030
1:06:25,57500,0.0072,-0.1440,0.0293,0.0031,0.1375,0.0276,0.0149
1:06:30,57600,-0.1376,-0.0189,0.0000,0.0053,0.0272,0.0317,0.0003
1:06:34,57700,-0.0377,-0.1806,0.0003,0.0037,0.2052,0.0287,0.0001
1:06:38,57800,-0.0915,-0.1729,0.0000,0.0029,0.1888,0.0316,0.0002
1:06:43,57900,-0.0285,-0.1858,0.0033,0.0068,0.1760,0.0287,0.0025
1:06:47,58000,-0.0543,-0.1644,0.0021,0.0038,0.1480,0.0329,0.0022
1:07:03,58100,0.0353,-0.1830,0.0014,0.0033,0.1741,0.0297,0.0011
1:07:07,58200,-0.0851,-0.2085,0.0592,0.0104,0.1997,0.0351,0.0016
1:07:12,58300,-0.1456,-0.0745,0.0021,0.0036,0.0956,0.0339,0.0002
1:07:16,58400,-0.2013,-0.1313,0.0001,0.0058,0.1206,0.0328,0.0360
1:07:20,58500,-0.1288,-0.0760,0.6594,0.0044,-0.0420,0.0307,0.1397
1:07:25,58600,-0.1279,-0.1198,0.0002,0.0063,0.1342,0.0309,0.0021
1:07:29,58700,-0.0927,-0.1085,0.0003,0.0039,0.1262,0.0309,0.0002
1:07:33,58800,-0.0755,-0.0597,0.0003,0.0016,0.0810,0.0278,0.0002
1:07:38,58900,-0.0828,-0.1722,0.2146,0.0034,0.1540,0.0339,0.0049
1:07:42,59000,0.0544,-0.3660,0.0003,0.0028,0.4128,0.0384,0.0088
1:07:57,59100,-0.1969,-0.1147,0.0016,0.0036,0.1042,0.0424,0.0004
1:08:01,59200,-0.0210,-0.1486,0.0005,0.0064,0.1726,0.0323,0.0006
1:08:06,59300,-0.0178,-0.1959,0.0298,0.0022,0.1939,0.0317,0.0179
1:08:10,59400,0.0107,-0.1476,0.0078,0.0037,0.1529,0.0270,0.0000
1:08:14,59500,-0.0715,-0.1653,0.0010,0.0037,0.1904,0.0309,0.0000
1:08:19,59600,-0.1344,-0.0737,0.0000,0.0041,0.1291,0.0326,0.0385
1:08:23,59700,-0.1363,-0.1747,0.0000,0.0077,0.2139,0.0383,0.0122
1:08:27,59800,-0.0814,-0.1752,0.0006,0.0061,0.1730,0.0309,0.0007
